trip_id,vessel_id,dep_ts,arr_ts,duration_h,fishing_h,steaming_h,distance_km,dep_lat,dep_lon,arr_lat,arr_lon,dep_date,arr_date
matsumae17_T8,matsumae17,2025-05-16 16:44:40,2025-05-17 06:29:39,13.749722222222223,9.217222222222222,4.5325,72.00484047584447,41.48615,139.992533,41.481783,139.995217,2025-05-16,2025-05-17
matsumae17_T9,matsumae17,2025-05-27 16:55:39,2025-05-28 05:14:39,12.316666666666666,10.200555555555555,2.116111111111111,37.93175546974488,41.436017,139.91755,41.486317,139.991517,2025-05-27,2025-05-28
matsumae18_T3,matsumae18,2025-06-24 07:00:04,2025-06-24 13:51:06,6.850555555555556,4.550277777777778,2.3002777777777776,40.97563361403997,41.4876,139.99085,41.483483,139.9936,2025-06-24,2025-06-24
matsumae20_T1,matsumae20,2025-03-08 15:00:44,2025-03-09 04:57:45,13.950277777777778,11.234166666666667,2.716111111111111,44.047604961664206,41.47335,139.999417,41.4755,139.99785,2025-03-08,2025-03-09
matsumae20_T2,matsumae20,2025-03-18 14:58:44,2025-03-19 00:42:45,9.733611111111111,7.150555555555556,2.5830555555555557,44.56465710834844,41.472267,140.000833,41.47335,140.000483,2025-03-18,2025-03-19
matsumae20_T3,matsumae20,2025-05-07 16:06:45,2025-05-08 01:58:44,9.866388888888888,7.300277777777778,2.5661111111111112,42.426613741967294,41.472017,140.001767,41.473933,139.998567,2025-05-07,2025-05-08
matsumae20_T6,matsumae20,2025-06-20 13:53:44,2025-06-24 15:41:44,97.8,93.9,3.9,80.09467798489965,41.431483,140.02815,41.781767,140.724933,2025-06-20,2025-06-24
matsumae22_T1,matsumae22,2025-03-18 15:02:09,2025-03-18 23:03:10,8.016944444444444,5.1658333333333335,2.851111111111111,47.023477291387074,41.472167,140.00075,41.472217,140.002767,2025-03-18,2025-03-18
matsumae23_T1,matsumae23,2025-03-08 14:56:34,2025-03-09 06:56:35,16.00027777777778,13.733055555555557,2.2672222222222222,44.64565949927484,41.473317,140.00135,41.471083,140.00335,2025-03-08,2025-03-09
matsumae23_T2,matsumae23,2025-03-18 14:57:34,2025-03-19 05:41:34,14.733333333333334,11.816944444444445,2.916388888888889,50.35937622942184,41.471867,140.001717,41.473267,139.999783,2025-03-18,2025-03-19
matsumae27_T5,matsumae27,2025-01-20 07:08:54,2025-01-20 09:33:54,2.4166666666666665,0.8833333333333333,1.5333333333333334,21.626279414747728,41.460633,140.0072,41.358117,139.8203,2025-01-20,2025-01-20
matsumae27_T6,matsumae27,2025-05-08 01:46:55,2025-05-08 07:15:54,5.483055555555556,2.1166666666666667,3.366388888888889,49.71841271995376,41.459817,140.008033,41.460317,140.007867,2025-05-08,2025-05-08
matsumae28_T1,matsumae28,2025-05-14 16:49:34,2025-05-15 04:14:34,11.416666666666668,8.745833333333334,2.6708333333333334,41.859598491211266,41.434683,140.022833,41.43645,140.02135,2025-05-14,2025-05-15
matsumae28_T10,matsumae28,2025-06-23 04:51:34,2025-06-23 08:46:35,3.9169444444444443,2.817222222222222,1.0997222222222223,18.03462925889159,41.429283,140.03455,41.4286,140.04665,2025-06-23,2025-06-23
matsumae28_T8,matsumae28,2025-06-16 05:27:34,2025-06-16 09:26:35,3.983611111111111,3.068888888888889,0.9147222222222222,12.41402410628755,41.4345,140.023867,41.436317,140.020733,2025-06-16,2025-06-16
matsumae29_T1,matsumae29,2025-01-27 06:36:25,2025-01-27 14:59:25,8.383333333333335,2.6169444444444445,5.76638888888889,44.64068499859601,41.43485,140.022083,41.43315,140.023083,2025-01-27,2025-01-27
matsumae29_T2,matsumae29,2025-01-28 07:07:24,2025-01-28 12:17:24,5.166666666666666,3.516388888888889,1.6502777777777777,29.71514030128148,41.400917,139.922283,41.432867,140.024733,2025-01-28,2025-01-28
matsumae30_T0,matsumae30,2025-05-14 09:12:34,2025-06-14 13:37:34,748.4166666666666,699.9755555555556,48.44111111111111,664.729269067538,41.523933,140.002183,41.525333,139.995367,2025-05-14,2025-06-14
matsumae30_T2,matsumae30,2025-06-14 14:01:34,2025-06-20 13:33:35,143.5336111111111,106.18249999999999,37.35111111111111,195.7440726047598,41.507667,139.999817,41.52425,140.002083,2025-06-14,2025-06-20
